Tên vật phẩm,Bản đồ,Hình ảnh,Tốc độ di chuyển,Máu,Tỉ lệ chí mạng,Sát thương phép,Năng lượng,Giáp,Kháng phép,Sát thương vật lý,Tốc độ đánh,Hút máu,Hồi máu,Tỉ lệ tốc độ di chuyển,Giá nâng cấp,Giá mua,Giá bán,Giá trị chỉ số,Hiệu quả,Chỉ số
Gương Thần Bandle,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4642.png,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,950,665,200.0,0.21052631578947367,"Sát thương phép: 20.0 
"
Đá Tỏa Sáng - Bảo Hộ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4643.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,2300,1610,400.0,0.17391304347826086,"Máu: 250.0 
"
Vương Miện Suy Vong,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4644.png,0.0,250.0,0.0,70.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,2800,1960,1940.0,0.6928571428571428,"Máu: 250.0 
 Sát thương phép: 70.0 
 Năng lượng: 600.0 
"
Vương Miện Suy Vong,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4644.png,0.0,250.0,0.0,70.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,2800,1960,1940.0,0.6928571428571428,"Máu: 250.0 
 Sát thương phép: 70.0 
 Năng lượng: 600.0 
"
Vương Miện Suy Vong,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4644.png,0.0,250.0,0.0,70.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,2800,1960,1940.0,0.6928571428571428,"Máu: 250.0 
 Sát thương phép: 70.0 
 Năng lượng: 600.0 
"
Ngọn Lửa Hắc Hóa,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4645.png,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,3000,2100,1320.0,0.44,"Máu: 200.0 
 Sát thương phép: 100.0 
"
Ngọn Lửa Hắc Hóa,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4645.png,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,3000,2100,1320.0,0.44,"Máu: 200.0 
 Sát thương phép: 100.0 
"
Ngọn Lửa Hắc Hóa,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4645.png,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,3000,2100,1320.0,0.44,"Máu: 200.0 
 Sát thương phép: 100.0 
"
Dây Thép Gai,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6029.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,225,1100,770,600.0,0.5454545454545454,"Sát thương vật lý: 30.0 
"
Dây Thép Gai,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6029.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,225,1100,770,600.0,0.5454545454545454,"Sát thương vật lý: 30.0 
"
Dây Thép Gai,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6029.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,225,1100,770,600.0,0.5454545454545454,"Sát thương vật lý: 30.0 
"
Chùy Bạch Ngân,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6035.png,0.0,300.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,425,3000,2100,2000.0,0.6666666666666666,"Máu: 300.0 
 Kháng phép: 40.0 
 Sát thương vật lý: 40.0 
"
Chùy Bạch Ngân,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6035.png,0.0,300.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,425,3000,2100,2000.0,0.6666666666666666,"Máu: 300.0 
 Kháng phép: 40.0 
 Sát thương vật lý: 40.0 
"
Chùy Bạch Ngân,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6035.png,0.0,300.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,425,3000,2100,2000.0,0.6666666666666666,"Máu: 300.0 
 Kháng phép: 40.0 
 Sát thương vật lý: 40.0 
"
Vũ Điệu Tử Thần,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6333.png,0.0,0.0,0.0,0.0,0.0,45.0,0.0,55.0,0.0,0.0,0.0,0.0,525,3300,2310,2000.0,0.6060606060606061,"Giáp: 45.0 
 Sát thương vật lý: 55.0 
"
Vũ Điệu Tử Thần,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6333.png,0.0,0.0,0.0,0.0,0.0,45.0,0.0,55.0,0.0,0.0,0.0,0.0,525,3300,2310,2000.0,0.6060606060606061,"Giáp: 45.0 
 Sát thương vật lý: 55.0 
"
Vũ Điệu Tử Thần,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6333.png,0.0,0.0,0.0,0.0,0.0,45.0,0.0,55.0,0.0,0.0,0.0,0.0,525,3300,2310,2000.0,0.6060606060606061,"Giáp: 45.0 
 Sát thương vật lý: 55.0 
"
Cưa Xích Hóa Kỹ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6609.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,500,2800,1960,1500.0,0.5357142857142857,"Máu: 250.0 
 Sát thương vật lý: 55.0 
"
Cưa Xích Hóa Kỹ,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6609.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,500,2800,1960,1500.0,0.5357142857142857,"Máu: 250.0 
 Sát thương vật lý: 55.0 
"
Cưa Xích Hóa Kỹ,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6609.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,500,2800,1960,1500.0,0.5357142857142857,"Máu: 250.0 
 Sát thương vật lý: 55.0 
"
Trượng Lưu Thủy,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6616.png,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,450,2100,1470,1450.0,0.6904761904761905,"Sát thương phép: 35.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Trượng Lưu Thủy,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6616.png,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,450,2100,1470,1450.0,0.6904761904761905,"Sát thương phép: 35.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Trượng Lưu Thủy,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6616.png,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,450,2100,1470,1450.0,0.6904761904761905,"Sát thương phép: 35.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Bùa Nguyệt Thạch,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6617.png,0.0,200.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,2300,1610,670.0,0.29130434782608694,"Máu: 200.0 
 Sát thương phép: 35.0 
"
Bùa Nguyệt Thạch,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6617.png,0.0,200.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,2300,1610,670.0,0.29130434782608694,"Máu: 200.0 
 Sát thương phép: 35.0 
"
Bùa Nguyệt Thạch,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6617.png,0.0,200.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,2300,1610,670.0,0.29130434782608694,"Máu: 200.0 
 Sát thương phép: 35.0 
"
Vọng Âm Helia,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6620.png,0.0,200.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,2300,1610,620.0,0.26956521739130435,"Máu: 200.0 
 Sát thương phép: 30.0 
"
Vọng Âm Helia,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6620.png,0.0,200.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,2300,1610,620.0,0.26956521739130435,"Máu: 200.0 
 Sát thương phép: 30.0 
"
Vọng Âm Helia,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6620.png,0.0,200.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,2300,1610,620.0,0.26956521739130435,"Máu: 200.0 
 Sát thương phép: 30.0 
"
Chùy Hấp Huyết,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6630.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,200,3200,2240,1580.0,0.49375,"Máu: 300.0 
 Sát thương vật lý: 55.0 
"
Chùy Hấp Huyết,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6630.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,200,3200,2240,1580.0,0.49375,"Máu: 300.0 
 Sát thương vật lý: 55.0 
"
Chùy Hấp Huyết,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6630.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,200,3200,2240,1580.0,0.49375,"Máu: 300.0 
 Sát thương vật lý: 55.0 
"
Chùy Phản Kích,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6631.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,60.0,0.2,0.0,0.0,0.0,300,3300,2310,2180.0,0.6606060606060606,"Máu: 300.0 
 Sát thương vật lý: 60.0 
 Tốc độ đánh: 0.2 
"
Chùy Phản Kích,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6631.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,60.0,0.2,0.0,0.0,0.0,300,3300,2310,2180.0,0.6606060606060606,"Máu: 300.0 
 Sát thương vật lý: 60.0 
 Tốc độ đánh: 0.2 
"
Chùy Phản Kích,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6631.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,60.0,0.2,0.0,0.0,0.0,300,3300,2310,2180.0,0.6606060606060606,"Máu: 300.0 
 Sát thương vật lý: 60.0 
 Tốc độ đánh: 0.2 
"
Búa Rìu Sát Thần,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6632.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,700,3300,2310,1280.0,0.3878787878787879,"Máu: 300.0 
 Sát thương vật lý: 40.0 
"
Búa Rìu Sát Thần,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6632.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,700,3300,2310,1280.0,0.3878787878787879,"Máu: 300.0 
 Sát thương vật lý: 40.0 
"
Búa Rìu Sát Thần,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6632.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,700,3300,2310,1280.0,0.3878787878787879,"Máu: 300.0 
 Sát thương vật lý: 40.0 
"
Mặt Nạ Thống Khổ Liandry,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6653.png,0.0,0.0,0.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,3200,2240,1640.0,0.5125,"Sát thương phép: 80.0 
 Năng lượng: 600.0 
"
Mặt Nạ Thống Khổ Liandry,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6653.png,0.0,0.0,0.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,3200,2240,1640.0,0.5125,"Sát thương phép: 80.0 
 Năng lượng: 600.0 
"
Mặt Nạ Thống Khổ Liandry,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6653.png,0.0,0.0,0.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,3200,2240,1640.0,0.5125,"Sát thương phép: 80.0 
 Năng lượng: 600.0 
"
Bão Tố Luden,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6655.png,0.0,0.0,0.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250,3200,2240,1640.0,0.5125,"Sát thương phép: 80.0 
 Năng lượng: 600.0 
"
Bão Tố Luden,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6655.png,0.0,0.0,0.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250,3200,2240,1640.0,0.5125,"Sát thương phép: 80.0 
 Năng lượng: 600.0 
"
Bão Tố Luden,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6655.png,0.0,0.0,0.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250,3200,2240,1640.0,0.5125,"Sát thương phép: 80.0 
 Năng lượng: 600.0 
"
Băng Trượng Vĩnh Cửu,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6656.png,0.0,250.0,0.0,70.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,2800,1960,1940.0,0.6928571428571428,"Máu: 250.0 
 Sát thương phép: 70.0 
 Năng lượng: 600.0 
"
Băng Trượng Vĩnh Cửu,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6656.png,0.0,250.0,0.0,70.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,2800,1960,1940.0,0.6928571428571428,"Máu: 250.0 
 Sát thương phép: 70.0 
 Năng lượng: 600.0 
"
Băng Trượng Vĩnh Cửu,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6656.png,0.0,250.0,0.0,70.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,2800,1960,1940.0,0.6928571428571428,"Máu: 250.0 
 Sát thương phép: 70.0 
 Năng lượng: 600.0 
"
Trượng Trường Sinh,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6657.png,0.0,400.0,0.0,60.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,2800,1960,1800.0,0.6428571428571429,"Máu: 400.0 
 Sát thương phép: 60.0 
 Năng lượng: 400.0 
"
Trượng Trường Sinh,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6657.png,0.0,400.0,0.0,60.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,2800,1960,1800.0,0.6428571428571429,"Máu: 400.0 
 Sát thương phép: 60.0 
 Năng lượng: 400.0 
"
Trượng Trường Sinh,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6657.png,0.0,400.0,0.0,60.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,2800,1960,1800.0,0.6428571428571429,"Máu: 400.0 
 Sát thương phép: 60.0 
 Năng lượng: 400.0 
"
Tàn Tích Bami,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6660.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,1000,700,480.0,0.48,"Máu: 300.0 
"
Tàn Tích Bami,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6660.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,1000,700,480.0,0.48,"Máu: 300.0 
"
Tàn Tích Bami,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6660.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,1000,700,480.0,0.48,"Máu: 300.0 
"
Găng Tay Băng Giá,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6662.png,0.0,400.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700,3000,2100,1640.0,0.5466666666666666,"Máu: 400.0 
 Giáp: 50.0 
"
Găng Tay Băng Giá,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6662.png,0.0,400.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700,3000,2100,1640.0,0.5466666666666666,"Máu: 400.0 
 Giáp: 50.0 
"
Găng Tay Băng Giá,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6662.png,0.0,400.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700,3000,2100,1640.0,0.5466666666666666,"Máu: 400.0 
 Giáp: 50.0 
"
Giáp Gia Tốc Hóa Cuồng,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6664.png,0.0,500.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,700,2800,1960,1700.0,0.6071428571428571,"Máu: 500.0 
 Kháng phép: 50.0 
"
Giáp Gia Tốc Hóa Cuồng,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6664.png,0.0,500.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,700,2800,1960,1700.0,0.6071428571428571,"Máu: 500.0 
 Kháng phép: 50.0 
"
Giáp Gia Tốc Hóa Cuồng,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6664.png,0.0,500.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,700,2800,1960,1700.0,0.6071428571428571,"Máu: 500.0 
 Kháng phép: 50.0 
"
"Jak'Sho, Vỏ Bọc Thích Nghi",Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6665.png,0.0,400.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,800,3200,2240,1780.0,0.55625,"Máu: 400.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
"Jak'Sho, Vỏ Bọc Thích Nghi",Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6665.png,0.0,400.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,800,3200,2240,1780.0,0.55625,"Máu: 400.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
"Jak'Sho, Vỏ Bọc Thích Nghi",Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6665.png,0.0,400.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,800,3200,2240,1780.0,0.55625,"Máu: 400.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
Ngọn Đuốc Thánh Quang,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6667.png,0.0,350.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,600,2700,1890,1700.0,0.6296296296296297,"Máu: 350.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
Ngọn Đuốc Thánh Quang,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6667.png,0.0,350.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,600,2700,1890,1700.0,0.6296296296296297,"Máu: 350.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
Ngọn Đuốc Thánh Quang,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6667.png,0.0,350.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,600,2700,1890,1700.0,0.6296296296296297,"Máu: 350.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
Bó Tên Ánh Sáng,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6670.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.15,0.0,0.0,0.0,300,1300,910,975.0,0.75,"Sát thương vật lý: 30.0 
 Tốc độ đánh: 0.15 
"
Bó Tên Ánh Sáng,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6670.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.15,0.0,0.0,0.0,300,1300,910,975.0,0.75,"Sát thương vật lý: 30.0 
 Tốc độ đánh: 0.15 
"
Bó Tên Ánh Sáng,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6670.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.15,0.0,0.0,0.0,300,1300,910,975.0,0.75,"Sát thương vật lý: 30.0 
 Tốc độ đánh: 0.15 
"
Cung Phong Linh,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6671.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.15,0.0,0.0,0.07,650,3400,2380,3815.0,1.1220588235294118,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
 Tốc độ đánh: 0.15 
 Tỉ lệ tốc độ di chuyển: 0.07 
"
Cung Phong Linh,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6671.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.15,0.0,0.0,0.07,650,3400,2380,3815.0,1.1220588235294118,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
 Tốc độ đánh: 0.15 
 Tỉ lệ tốc độ di chuyển: 0.07 
"
Cung Phong Linh,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6671.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.15,0.0,0.0,0.07,650,3400,2380,3815.0,1.1220588235294118,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
 Tốc độ đánh: 0.15 
 Tỉ lệ tốc độ di chuyển: 0.07 
"
Móc Diệt Thủy Quái,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6672.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,40.0,0.3,0.0,0.0,0.0,400,3000,2100,2350.0,0.7833333333333333,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 40.0 
 Tốc độ đánh: 0.3 
"
Móc Diệt Thủy Quái,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6672.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,40.0,0.3,0.0,0.0,0.0,400,3000,2100,2350.0,0.7833333333333333,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 40.0 
 Tốc độ đánh: 0.3 
"
Móc Diệt Thủy Quái,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6672.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,40.0,0.3,0.0,0.0,0.0,400,3000,2100,2350.0,0.7833333333333333,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 40.0 
 Tốc độ đánh: 0.3 
"
Nỏ Tử Thủ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6673.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,50.0,0.0,0.07,0.0,0.0,625,3000,2100,2700.0,0.9,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 50.0 
 Hút máu: 0.07 
"
Nỏ Tử Thủ,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6673.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,50.0,0.0,0.07,0.0,0.0,625,3000,2100,2700.0,0.9,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 50.0 
 Hút máu: 0.07 
"
Nỏ Tử Thủ,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6673.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,50.0,0.0,0.07,0.0,0.0,625,3000,2100,2700.0,0.9,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 50.0 
 Hút máu: 0.07 
"
Đoản Đao Navori,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6675.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,400,3400,2380,2100.0,0.6176470588235294,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 65.0 
"
Đoản Đao Navori,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6675.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,400,3400,2380,2100.0,0.6176470588235294,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 65.0 
"
Đoản Đao Navori,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6675.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,400,3400,2380,2100.0,0.6176470588235294,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 65.0 
"
Súng Hải Tặc,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6676.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,425,3000,2100,1900.0,0.6333333333333333,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
"
Súng Hải Tặc,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6676.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,425,3000,2100,1900.0,0.6333333333333333,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
"
Súng Hải Tặc,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6676.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,425,3000,2100,1900.0,0.6333333333333333,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
"
